,target,y_bar,y_CI95,T air,dy_dT air,dy_dT air_CI95,DOY,dy_dDOY,dy_dDOY_CI95,T soil 10cm,dy_dT soil 10cm,dy_dT soil 10cm_CI95,T soil 50cm,dy_dT soil 50cm,dy_dT soil 50cm_CI95,Rn,dy_dRn,dy_dRn_CI95,PPFD,dy_dPPFD,dy_dPPFD_CI95,dy_dT air_norm,T air_norm,dy_dT air_norm_CI95,dy_dDOY_norm,DOY_norm,dy_dDOY_norm_CI95,dy_dT soil 10cm_norm,T soil 10cm_norm,dy_dT soil 10cm_norm_CI95,dy_dT soil 50cm_norm,T soil 50cm_norm,dy_dT soil 50cm_norm_CI95,dy_dRn_norm,Rn_norm,dy_dRn_norm_CI95,dy_dPPFD_norm,PPFD_norm,dy_dPPFD_norm_CI95
307,-0.118271984,-0.29222974,0.015531899,8.587076187133789,0.0009600837356022869,0.00469463798777249,99.0,0.00363819502623907,0.000491628649718602,9.917645454406738,-0.07892980929464102,0.010061105136337437,9.348297119140625,-0.14115820427735645,0.01227276433691647,872.6564331054688,-0.0003180872377470223,0.00021418333397101353,214.30584716796875,-0.001814126268770148,0.0002449585690067246,0.006613052661583437,-0.30409048724508275,0.03233664636630225,0.383645560450454,-0.7979478253407125,0.05184195665556912,-0.40057768700546964,-0.32599828455186247,0.051061243657490214,-0.5095320676791886,-0.5540340211810053,0.04430041470661847,-0.0946703355516245,0.053270036299272676,0.06374605985521443,-0.6651736896149463,-0.019859879785192058,0.08981733959426236
308,0.4098138,0.45725402,0.015465787,3.4482431411743164,0.003223044832702726,0.0048963669763350355,105.0,-0.00040804709618290266,0.000622665794072036,9.380084037780762,0.074957951468726,0.009581844423503214,9.438891410827637,-0.004669536233025914,0.013062940223180731,577.3014526367188,7.716895809911269e-05,0.00033709529111811587,0.013369000516831875,-0.0062162395333871245,0.0002994809429598866,0.02220031901273335,-1.0501468518136223,0.03372615477610276,-0.043028330195673016,-0.7410485088679658,0.06565974770930162,0.3804200604352552,-0.431919361723258,0.04862894146982029,-0.016855403227159425,-0.5289362337334661,0.04715267508510394,0.02296731930886982,-0.9391068190769227,0.10032758481308583,-2.279267467284164,-0.6042991321381651,0.10980869811947516
309,0.29024786,0.3576228,0.009456956,6.145083904266357,0.003444539109962837,0.0044498905931120115,44.0,-0.0016358801221940666,0.0003742838865995092,6.26978063583374,0.06473991257371381,0.00732778183843768,6.870211601257324,-0.02233878328309705,0.010856122991985195,625.3193969726562,0.0009197026714294528,0.00021500254318018643,0.0,-0.005083961621858179,0.0003539596540839045,0.02372597064648548,-0.658619203894671,0.03065082735942182,-0.17250261236206185,-1.3195248930075514,0.03946801928056049,0.32856236024727553,-1.0447734030937637,0.03718931954801201,-0.08063524535427656,-1.2405503838182093,0.03918683170704746,0.27372541296736397,-0.7777691076691121,0.06398987602108355,-1.8641026085602974,-0.6043355933743864,0.1297840470836884
310,-0.4336404,-0.28588483,0.008934728,10.641334533691406,0.009753073932370172,0.0041913971267923955,93.0,0.005762510133596758,0.0005743511739296917,9.388111114501953,-0.0755741195132335,0.007700482113610771,8.489778518676758,-0.14778677945335705,0.010750348946038329,990.0081176757812,0.00023350427545665298,0.00014521604360950618,359.2218322753906,-0.0003586788534448715,0.00012533535030374198,0.0671791315021283,-0.005853027454013364,0.0288703254697877,0.6076533593886227,-0.8548471418134583,0.06056499897022109,-0.3835471827770073,-0.4303377068898761,0.0390808154924381,-0.5334589207621185,-0.7918737012862634,0.03880502415562662,0.06949643206937256,0.4475653873448521,0.043219752145243005,-0.1315144047247202,0.37536906485370675,0.04595588456874106
311,1.5436267,1.6928464,0.012046706,13.09296989440918,0.09510193256040414,0.005968969519490001,165.0,0.0020517948524987634,0.0005797334428819851,17.340715408325195,0.13509075082838534,0.011896425438384345,14.110879898071289,0.0047227149931131866,0.012684401785554305,704.693115234375,-0.0030159362863438825,0.00034083927924622305,0.021482666954398155,-0.009374378078306714,0.0003865180250155583,0.6550617044312016,0.35007567233181136,0.04111423650251839,0.2163605800236503,-0.17205534414050544,0.061132556117049534,0.6856008013482046,1.1366430827781242,0.06037570125061209,0.017047360072477764,0.7653679859550667,0.045786282860101814,-0.8976144476993198,-0.5110776816329943,0.10144188482367313,-3.437241255769945,-0.6042770037592918,0.14172200977861268
312,1.5103788,1.4329878,0.016788071,13.123885154724121,0.05840106991430124,0.005623572990279083,132.0,0.0027826927791466003,0.0006794219504877883,15.864631652832031,0.1463890497883161,0.009344939470139457,11.964231491088867,0.043683482260773114,0.010180332957367722,680.5907592773438,-0.0021003751656583822,0.0003639870081051388,0.0,-0.008936180857320626,0.0003790631332895478,0.4022663196078522,0.3545639533314032,0.03873514668764194,0.2934333434897555,-0.4850015847406085,0.07164465156412428,0.7429409432402316,0.8457956064872086,0.047426622103960175,0.15768219179116721,0.17067129547066787,0.03674746450612263,-0.6251216588429108,-0.5920603018476116,0.10833120007521566,-3.2765703767467698,-0.6043355933743864,0.1389885738979713
313,-1.7681569,-2.0849178,0.00977285,17.54796600341797,0.058460691819588344,0.0016351697801328046,135.0,0.0065040589775890115,0.0003676252059524159,15.31214714050293,-0.18581198304891586,0.0059292508376787316,12.463711738586426,-0.3431653807560603,0.0102568350837107,1553.229736328125,-0.000586720035092488,0.00011152213204148214,1133.723876953125,0.0001645518401346635,8.826744470319278e-05,0.4026769950362826,0.9968525128184675,0.011263042446880391,0.685849255926056,-0.45655192650423604,0.03876586525904959,-0.9430167772201606,0.7369340832147377,0.030091616937352086,-1.238707781157288,0.30904479398255463,0.03702361059920271,-0.1746218521386959,2.3399597458589487,0.03319164181681641,0.060335135717706254,2.4876662383625026,0.0323644405997767
314,0.64847594,-0.1563117,0.009966152,7.899023056030273,-0.007762007381097646,0.004279192042697757,84.0,0.004947758683313926,0.0003707808660521463,8.19742488861084,-0.06934980855633815,0.006761449951257962,7.997865200042725,-0.11841829332212607,0.01313629369625101,929.3268432617188,0.00012803841060910298,0.0001557715446547096,281.6923828125,-0.0009192092407829478,0.0001887052959253524,-0.05346467361890784,-0.4039821188723653,0.02947505647477366,0.5217382903730131,-0.9401961165225777,0.039098627790695326,-0.35195810244604514,-0.6649504668813185,0.034315121327197405,-0.4274488908126646,-0.9281508958400205,0.04741745563396605,0.03810727956806851,0.24367956768582383,0.046361320580816885,-0.3370403773681403,0.16392322285815875,0.06919132372502496
315,-0.28025287,-0.45737898,0.0137765,23.042898178100586,0.13975119565924007,0.004137577180320405,232.0,0.008206649435063202,0.000487473226149646,17.321697235107422,-0.015520031983032822,0.011462428649238634,15.866815567016602,-0.14072598243753115,0.012512392649832149,995.4544067382812,-0.0037020682124421,0.00012492115759311554,238.980712890625,-0.0032163435826078057,0.0002224955449968472,0.9626056375531042,1.7946073892913998,0.028499613908842862,0.8653864345446818,0.4633203564718258,0.05140376964455856,-0.07876591327880361,1.132895742789138,0.05817311858232237,-0.5079718970261986,1.2518235823296993,0.04516538965001242,-1.1018236455800001,0.4658646257891662,0.037179510849294745,-1.179315444984418,0.04743580972375298,0.08158097103614165
316,-0.9556042,-0.50144213,0.024513206,13.833544731140137,0.07477243406077226,0.0043336943118191884,164.0,0.006293830814926574,0.000645698214970056,16.212154388427734,0.09549823856602112,0.011448806247262074,14.269146919250488,-0.032393069860214986,0.01541134165912766,840.833251953125,-0.006696405199666818,0.00028297523527207936,138.68077087402344,-0.009804112852240603,0.00029044401733176547,0.5150322057778272,0.4575924111402188,0.029850467871207445,0.6636808178117106,-0.1815385635526298,0.06808850316639593,0.4846643348024735,0.914271470560352,0.0581039833554164,-0.11692772622639125,0.8092134864114751,0.055629588244523895,-1.993009627586152,-0.053654141481339644,0.08422016760481747,-3.594809265259843,-0.22611193037668628,0.10649518832342973
317,1.5770783,1.3243978,0.009466966,10.57919692993164,0.09260067517558733,0.005848408925690918,158.0,0.0004874790897645198,0.0006877361681515061,16.069332122802734,0.14577234908938408,0.010346298792181309,14.194584846496582,-0.004139579871358971,0.013578997846496505,682.3209838867188,-0.0025934078429903215,0.00033904676182019354,0.002681500045582652,-0.009150381898507476,0.0003785917746368958,0.637833054270191,-0.014874171816829611,0.04028381564844055,0.051404387959354314,-0.23843788002537572,0.07252138100614142,0.7398111176171813,0.8861297778138565,0.052508633636352484,-0.014942444911188457,0.7885571843555933,0.04901546378517154,-0.7718599226334625,-0.5862468401811755,0.10090838895817948,-3.3551100568883356,-0.6043282801271118,0.13881574393595938
318,-1.953571,-1.8734946,0.010281736,16.151159286499023,0.1172955813507239,0.005142034321255956,165.0,0.00451852566911839,0.0006036762420225085,16.64695167541504,-0.03343421395790453,0.010670959887028693,14.20602798461914,-0.17394016335407894,0.01099099325063053,994.0086669921875,-0.0023799779766704885,0.00019186875803261906,282.0236511230469,-0.0029406691746165356,0.00020033376738995404,0.8079314623081025,0.7940639552005396,0.035418310396439646,0.4764759173811196,-0.17205534414050544,0.06365731043306931,-0.16968240787340547,0.9999439082846894,0.054156325320861065,-0.6278635488456459,0.7917273338538099,0.039673666475935274,-0.7083381126911644,0.4610070179687606,0.057104710750035544,-1.0782357317071927,0.16482668995789043,0.07345505850569982
319,0.49162415,0.3836155,0.009663625,7.4966840744018555,0.007647215831578554,0.004356393910902976,64.0,-0.0014718933358381036,0.000442673893629736,6.993508338928223,0.06909597069025039,0.006849800455433258,7.066333770751953,-0.02452541206779036,0.008673858573773332,632.864990234375,0.0008202489302978695,0.00024029579308088427,0.0,-0.005158678038666645,0.00034936038737579106,0.05267398991713853,-0.4623937378670551,0.030006822612540236,-0.15521030062388733,-1.1298605047650634,0.046679705951311753,0.35066984663774503,-0.902170129273082,0.03476351010356189,-0.08852821545555704,-1.1862176832466098,0.031309615452231605,0.24412561163148175,-0.7524163199790986,0.07151774941911827,-1.891498383319123,-0.6043355933743864,0.12809766435585712
320,-0.5875463,-0.40408224,0.015230803,16.566852569580078,0.054234783103068666,0.003350135780966555,114.0,0.006303093039120237,0.00036630495127393004,10.709895133972168,-0.1601335771381855,0.00818233406351595,9.398076057434082,-0.29976487904787064,0.01254708036091333,1506.0604248046875,-0.000610855593110197,0.00012637653978510934,968.6932373046875,0.00018461269187355355,0.00010207783042758061,0.37356895388416617,0.8544143531950537,0.023075720920413868,0.664657513993792,-0.6556995341588469,0.038626645167105095,-0.8126959701938812,-0.1698934435925458,0.041526268500585654,-1.0820470508306457,-0.5402435141922249,0.045290600233702814,-0.18180516886792425,2.1814733950765817,0.037612667242012045,0.06769071564490844,2.037578654905197,0.03742820346206319
321,0.25032124,0.39014864,0.011830298,8.397607803344727,0.006223246221391795,0.0043154666123436354,87.0,-0.0012750264219600165,0.0004081009959334457,8.210137367248535,0.0671522888665398,0.0074028142847879334,8.073265075683594,-0.026114621082463905,0.01064459585675962,713.1165161132812,0.0007331632885325234,0.00021280297466702943,17.068866729736328,-0.005126546288374811,0.00035345577439071857,0.04286569333689069,-0.3315975286971274,0.029724915555236035,-0.1344507984630081,-0.9117464582862037,0.043034013893181296,0.34080544209686864,-0.6624456006666364,0.03757011767837552,-0.09426470777895017,-0.9072624930812331,0.03842329225049579,0.21820685114914276,-0.4827755075422941,0.06333523206024985,-1.8797168467947138,-0.5577837227938217,0.12959929284667174
322,-0.98542625,-1.1225084,0.015769597,16.88393211364746,0.11746545160810153,0.0035502785179131794,167.0,0.005523117294069379,0.000565133008992517,16.63618278503418,0.043672776967287066,0.012552791539138016,14.282641410827637,-0.08200977817177772,0.016192719706849684,905.3583374023438,-0.005001780755507449,0.00024692994370096536,202.3775177001953,-0.006359668650353948,0.0002637178239302385,0.8091015279138596,0.9004479973726871,0.024454303235873217,0.5824095229736058,-0.15308890531625666,0.05959294881124352,0.22164427025733852,0.9978220066120577,0.06370683326294495,-0.296026802378929,0.8129519325653012,0.05845009148295167,-1.4886490443107407,0.16314667660322643,0.07349223060154972,-2.331857673695603,-0.05239197804445943,0.09669567161927647
323,-0.42085165,-0.4395449,0.022267252,8.993733406066895,0.029025045868608382,0.006964892746254899,313.0,-0.001785282615583128,0.0005158100058429831,8.159836769104004,-0.053131271107122305,0.00979565962590799,11.139111518859863,-0.15578579244514307,0.018634657780737404,979.3053588867188,0.001569696517738824,0.00025203329778014454,369.8987731933594,0.0004588827333160831,0.0002173592263442099,0.19992439171315632,-0.2450519460686316,0.04797415142583363,-0.18825701884537596,1.2314611288538984,0.05439186666750716,-0.2696471951212053,-0.6723568282455701,0.04971407774458546,-0.562332578159241,-0.0579157964541565,0.06726463940315451,0.4671790578619091,0.4116046932198257,0.07501111028542717,0.16825549912100654,0.4044882547612422,0.07969767102112725
