epoch,loss,val_loss
0,2.8459930419921875,1.584023356437683
1,1.3363882303237915,1.1496707201004028
2,1.02047598361969,0.9336614608764648
3,0.8439670205116272,0.8039685487747192
4,0.7185347080230713,0.718909502029419
5,0.6433821320533752,0.6668115854263306
6,0.5969457626342773,0.6340895891189575
7,0.5676924586296082,0.6146667003631592
8,0.5495381355285645,0.6025066375732422
9,0.5372247099876404,0.593930721282959
10,0.5267633199691772,0.5882235765457153
11,0.5184158086776733,0.585460364818573
12,0.512027382850647,0.578471302986145
13,0.5066105723381042,0.5740476250648499
14,0.5010823607444763,0.5709530711174011
15,0.49743539094924927,0.5680235624313354
16,0.49272868037223816,0.5653278827667236
17,0.4888177812099457,0.5602653622627258
18,0.4871808886528015,0.5597941279411316
19,0.48416322469711304,0.5548304319381714
20,0.4798811376094818,0.5550910830497742
21,0.4776914417743683,0.551109254360199
22,0.47535738348960876,0.5482177734375
23,0.47380802035331726,0.5464962124824524
24,0.47093477845191956,0.553290605545044
25,0.4704091548919678,0.5555961728096008
26,0.475574254989624,0.5405237674713135
27,0.4681824743747711,0.5408190488815308
28,0.4633859395980835,0.5383858680725098
29,0.46224647760391235,0.5360836982727051
30,0.46106600761413574,0.5351279973983765
31,0.46072494983673096,0.5338638424873352
32,0.4590674936771393,0.5329911112785339
33,0.4581626355648041,0.5305965542793274
34,0.45509493350982666,0.5328664779663086
35,0.45830002427101135,0.5293485522270203
36,0.4537445604801178,0.5288354158401489
37,0.45270267128944397,0.5275108814239502
38,0.45319318771362305,0.5252054929733276
39,0.4512708783149719,0.5267620086669922
40,0.4500446915626526,0.5231603980064392
41,0.4494219720363617,0.5230146050453186
42,0.447513610124588,0.5214646458625793
43,0.4470219016075134,0.5201116800308228
44,0.44914013147354126,0.5206160545349121
45,0.45376861095428467,0.5177963376045227
46,0.444816917181015,0.5167490839958191
47,0.4430316984653473,0.5153406262397766
48,0.4440585672855377,0.5181487202644348
49,0.4451678693294525,0.5165592432022095
50,0.4536843001842499,0.5139353275299072
51,0.4427938461303711,0.5138995051383972
52,0.4392644464969635,0.5127721428871155
53,0.4384395182132721,0.5107983946800232
54,0.43920212984085083,0.5122326612472534
55,0.4394344985485077,0.512654185295105
56,0.43742117285728455,0.5093375444412231
57,0.43944302201271057,0.5087400078773499
58,0.4362652599811554,0.5071051120758057
59,0.4351976811885834,0.5076360702514648
60,0.43576765060424805,0.5075159668922424
61,0.436259925365448,0.5062270760536194
62,0.43482938408851624,0.5090908408164978
63,0.43265679478645325,0.5080612301826477
64,0.43234318494796753,0.5037160515785217
65,0.43319830298423767,0.504572868347168
66,0.43416836857795715,0.5032122135162354
67,0.4314461946487427,0.5014035701751709
68,0.429879367351532,0.505493700504303
69,0.42935651540756226,0.5006580948829651
70,0.4286949634552002,0.5003396272659302
71,0.42864418029785156,0.4989091455936432
72,0.43447619676589966,0.4987131357192993
73,0.4281884431838989,0.5005693435668945
74,0.43039658665657043,0.49818557500839233
75,0.42722806334495544,0.49706190824508667
76,0.4262203574180603,0.49846550822257996
77,0.4254762828350067,0.49950501322746277
78,0.429400235414505,0.5080181956291199
79,0.42562317848205566,0.4950336813926697
80,0.42412182688713074,0.49350056052207947
81,0.4245280623435974,0.4939156472682953
82,0.42298582196235657,0.4929782748222351
83,0.4224730134010315,0.4920477271080017
84,0.4223567545413971,0.49122098088264465
85,0.4210526943206787,0.4917735159397125
86,0.4217531979084015,0.4903627932071686
87,0.42076778411865234,0.4903721213340759
88,0.42401719093322754,0.5038358569145203
89,0.4204823970794678,0.49104735255241394
90,0.4192270338535309,0.48758456110954285
91,0.42644503712654114,0.4942004084587097
92,0.43030232191085815,0.49252110719680786
93,0.4223927855491638,0.491707980632782
94,0.4169403612613678,0.4862659275531769
95,0.4152895510196686,0.4854743480682373
96,0.414916455745697,0.4854988753795624
97,0.4152858257293701,0.48683375120162964
98,0.4192104935646057,0.4860319197177887
99,0.4170363247394562,0.48713886737823486
100,0.4155977964401245,0.4837964177131653
101,0.4131346642971039,0.488782674074173
102,0.4157930612564087,0.48277127742767334
103,0.4120010435581207,0.48276618123054504
104,0.4117109775543213,0.48198172450065613
105,0.41288450360298157,0.4873146116733551
106,0.41209131479263306,0.48029524087905884
107,0.4137093424797058,0.4813289940357208
108,0.4115426540374756,0.4790220558643341
109,0.4097975790500641,0.4806786775588989
110,0.41151952743530273,0.47785666584968567
111,0.4152980446815491,0.4835595190525055
112,0.40967199206352234,0.47708120942115784
113,0.4078781008720398,0.4769216477870941
114,0.40828534960746765,0.47751203179359436
115,0.40642249584198,0.47595342993736267
116,0.40767258405685425,0.47489386796951294
117,0.40626344084739685,0.48007917404174805
118,0.40952667593955994,0.47466841340065
