epoch,loss,val_loss
0,2.507615089416504,1.5262105464935303
1,1.2578036785125732,1.1178901195526123
2,0.9563637971878052,0.8946746587753296
3,0.7634069919586182,0.7476423978805542
4,0.6309943795204163,0.6589738130569458
5,0.5649968981742859,0.6289248466491699
6,0.5250287652015686,0.5951123237609863
7,0.49919745326042175,0.5853937268257141
8,0.4842260479927063,0.581428050994873
9,0.4715031683444977,0.5746347308158875
10,0.4609391987323761,0.5686455965042114
11,0.4557960331439972,0.5620637536048889
12,0.44595852494239807,0.5656853914260864
13,0.4484580457210541,0.5678208470344543
