epoch,loss,val_loss
0,1.9498063325881958,1.3654141426086426
1,1.1426385641098022,1.0506349802017212
2,0.8928204774856567,0.8396385908126831
3,0.7264969348907471,0.6860964894294739
4,0.6315374374389648,0.6281360387802124
5,0.5645076036453247,0.58732008934021
6,0.5340896248817444,0.5679260492324829
7,0.5121869444847107,0.5577179193496704
8,0.5036885738372803,0.5462247729301453
9,0.4921167492866516,0.5455583930015564
10,0.48065611720085144,0.5425700545310974
11,0.4731326103210449,0.5337007641792297
12,0.4676884710788727,0.5362206101417542
13,0.462338387966156,0.5298060178756714
14,0.45582056045532227,0.5276715159416199
15,0.44778355956077576,0.5278360843658447
16,0.44766169786453247,0.5258218050003052
17,0.4378785789012909,0.5196256041526794
18,0.43321502208709717,0.519168496131897
19,0.4340958595275879,0.5152987837791443
20,0.4270707070827484,0.514188826084137
21,0.42220279574394226,0.5153380632400513
22,0.425669401884079,0.5141075253486633
23,0.41659024357795715,0.5101358890533447
24,0.4129638671875,0.508459210395813
25,0.40786466002464294,0.5090575814247131
26,0.40668439865112305,0.5110942125320435
