epoch,loss,val_loss
0,2.0830018520355225,1.3750369548797607
1,1.2158939838409424,1.0582385063171387
2,0.9352586269378662,0.85407954454422
3,0.7441440224647522,0.7068034410476685
4,0.628197193145752,0.6301205158233643
5,0.5674792528152466,0.5904514789581299
6,0.5365892648696899,0.5706828236579895
7,0.5152750015258789,0.559648334980011
8,0.5060767531394958,0.5538042783737183
9,0.49376022815704346,0.5447521209716797
10,0.48563796281814575,0.5412768125534058
11,0.4733452796936035,0.5388659238815308
12,0.47644728422164917,0.5348848700523376
13,0.4618821144104004,0.527226984500885
14,0.4609266519546509,0.5282430052757263
15,0.45544737577438354,0.5215665698051453
16,0.4493817090988159,0.5243438482284546
17,0.4451984465122223,0.5183975100517273
18,0.43721210956573486,0.5139878392219543
19,0.4351661503314972,0.5124652981758118
20,0.4303949475288391,0.5136100053787231
21,0.43324893712997437,0.5146270990371704
