,target,y_bar,y_CI95,DOY,dy_dDOY,dy_dDOY_CI95,T air,dy_dT air,dy_dT air_CI95,T soil 10cm,dy_dT soil 10cm,dy_dT soil 10cm_CI95,Rn,dy_dRn,dy_dRn_CI95,T soil 50cm,dy_dT soil 50cm,dy_dT soil 50cm_CI95,PPFD,dy_dPPFD,dy_dPPFD_CI95,Rand,dy_dRand,dy_dRand_CI95,Rand_Skew,dy_dRand_Skew,dy_dRand_Skew_CI95,dy_dDOY_norm,DOY_norm,dy_dDOY_norm_CI95,dy_dT air_norm,T air_norm,dy_dT air_norm_CI95,dy_dT soil 10cm_norm,T soil 10cm_norm,dy_dT soil 10cm_norm_CI95,dy_dRn_norm,Rn_norm,dy_dRn_norm_CI95,dy_dT soil 50cm_norm,T soil 50cm_norm,dy_dT soil 50cm_norm_CI95,dy_dPPFD_norm,PPFD_norm,dy_dPPFD_norm_CI95,dy_dRand_norm,Rand_norm,dy_dRand_norm_CI95,dy_dRand_Skew_norm,Rand_Skew_norm,dy_dRand_Skew_norm_CI95
1412,-2.3214967,-2.200481,0.0249674,138.0,0.005944362981244922,0.0005915678004367661,14.54538631439209,0.05309401787817478,0.004078306392367002,14.564153671264648,-0.192313089966774,0.006894461953643828,1855.4144287109375,-0.00035208451809012333,0.0002030947587387747,12.575496673583984,-0.3264247626066208,0.012090928574483541,1439.7919921875,1.1440211710578297e-05,0.00017099243364358438,0.16823499012063525,0.703286050260067,0.15222293198810813,0.6404409333125792,-0.9021686270833016,0.25509505852667064,0.6268296369527233,-0.4281022682678627,0.06238048227381975,0.3657113678976753,0.5609376529490058,0.02809135697510415,-0.9760106282810384,0.5895494839327301,0.03499017224567611,-0.10478873565066824,3.3552840660845478,0.06044583584918134,-1.178279966680762,0.34001313079673817,0.043644050788667045,0.0041947068208545105,3.322404918722918,0.06269666557446939,0.2029989090103957,-1.1509631477733506,0.04393815163619802,-0.14715356959806294,-0.980012664997522,0.04160879387968375
1413,-2.1247044,-1.8737472,0.02286695,149.0,0.005973538244143128,0.0006618868422166754,16.744644165039062,0.06605378016829491,0.0036212673908262915,14.770821571350098,-0.19226322174072266,0.008988244292405788,1312.6201171875,-0.00031254220302798783,0.00019505283039887792,12.522075653076172,-0.32627747058868406,0.01608517874987788,687.787353515625,-0.0001725315065414179,0.000173862923420554,0.5579540280594975,0.5741181284189224,0.1538442886275521,0.8642703303670927,-1.4131430000066758,0.43791140168334064,0.6299061515444774,-0.3237868547344949,0.06979558454278191,0.45497815508306944,0.8802261571927066,0.024943274288659948,-0.975757541407711,0.6302713176000301,0.045616353834728986,-0.09302000119299206,1.53152436130209,0.05805236649840643,-1.1777482936771548,0.32521363964813693,0.0580619059966984,-0.06326098726235956,1.2714648551714356,0.06374916909024907,0.16571543494860216,0.1992114134561364,0.04440614560366286,-0.2304990780668068,0.392239876297349,0.07142813881006826
1414,-1.4305341,-1.946689,0.022650335,248.0,0.007426091609522701,0.0007298648620516861,20.814882278442383,0.08854181319475174,0.004840487722392418,16.803022384643555,-0.1329312227666378,0.011516692826747091,1419.391845703125,-0.0007731346908258274,0.0002926740463568594,16.42349624633789,-0.22086078971624373,0.015446086863516844,778.5482177734375,-0.0002094014095746388,0.0001986573460593901,0.09295145719336839,0.5968080051243305,0.19406122223257619,0.5521588667985968,-0.8014977991580963,0.11826785479704151,0.7830770634736557,0.6150518670658152,0.07696382740217422,0.6098756303184913,1.4711437882298959,0.03334125871411427,-0.6746409527975888,1.030696073758445,0.058448515405244476,-0.23010329218330208,1.8902716288079706,0.08710676471054034,-0.7972307059974995,1.4060436011144006,0.055755006359078346,-0.0767798309385382,1.518996696248452,0.0728403761757006,0.17226471914821767,-1.4117815865528907,0.056014499903516334,-0.13073305658213158,-1.5212520719690306,0.01929078054770696
1415,1.3034223,0.74902296,0.03886308,264.0,-0.00015611279668519272,0.0011729952612259467,11.752833366394043,0.07921178862452508,0.008838551703500001,13.986948013305664,0.10998499318957329,0.019040207440841686,737.6498413085938,-0.0021016748272813857,0.0006782316847047837,14.679265022277832,0.013434013829100876,0.021566420369761675,0.047302667051553726,-0.00729706147685647,0.0005318702164215762,0.04544017304666903,0.8624757558107377,0.21337767521198547,0.461700127145923,-0.8466389417648316,0.22772419478496134,-0.016462004083297045,0.7667833776598049,0.12369167159902111,0.545610461012118,0.15551449916768048,0.060879906303908306,0.5581862489079004,0.47581690724563075,0.09663120087222281,-0.6255084690866187,-0.40034485385700147,0.20185789793871267,0.0484921218615319,0.9228305453507863,0.07784728361839875,-2.6755653062662814,-0.6042065849481346,0.19501733718528996,0.24894797417459516,-1.5763835715251582,0.06159006745433107,-0.13809607062507384,-2.0758362195574747,0.0371443066633678
1416,-1.2348213,-0.9023498,0.022755342,121.0,0.006485034339129924,0.0006586573729608959,13.952008247375488,0.05078709162771702,0.003996650365197141,11.899219512939453,-0.18702049255371095,0.006989955434198213,1442.304931640625,-0.00026547256966296117,0.00019012155381331865,10.128203392028809,-0.3195681989192963,0.012056499640708271,914.8978271484375,-4.274455232007312e-05,0.0001568362075290497,0.25220119431387955,0.6478411108255386,0.166297472874941,0.7086581476787732,-1.0006813414394855,0.25110859764820403,0.6838431188082366,-0.5893169982739767,0.06945503887833693,0.34982126975837496,0.4747909578659281,0.027528910609453318,-0.9491500993006412,0.06445097814274035,0.03547481243303273,-0.07901095758432332,1.9672583656949985,0.056584701173763484,-1.153530154293577,-0.3379727053800599,0.04351977430113087,-0.015672862505297085,1.8908625892709554,0.0575060957019477,0.18699509063351377,-0.8600637513663834,0.04800067561743263,-0.16322207068878894,-0.5617867884775233,0.04095855851268154
1417,-1.452529,-1.3282865,0.020263676,271.0,0.0059550721663981674,0.0007620238137090618,18.223247528076172,0.08443834036588668,0.0038650948507260676,13.827043533325195,-0.13469504043459893,0.009573272335549316,1345.2342529296875,-0.0006768063583876937,0.0002299176426111667,15.21410846710205,-0.2330470710992813,0.015862279532341317,771.6981811523438,-3.3625070500420407e-06,0.00025698151215455443,0.6287570852641529,0.5049013486132026,0.16032718272136018,0.8904729328151748,-1.3980728566646576,0.34758379878731754,0.6279589143307784,0.8331659135446754,0.08035497024721483,0.5816109270365033,1.0948899611731917,0.026622756788846052,-0.6835925264558217,0.4443093357566458,0.048585437156354105,-0.20143368688999158,1.6411061039809436,0.06842896473749327,-0.8412189472917788,1.0710008863948304,0.057257317274584024,-0.0012329082376107304,1.500314611297742,0.09422571270000783,0.14573646511040045,0.44450732509697033,0.04627739049439593,-0.22804097287387629,0.5528827063772727,0.05669471891454488
1418,-0.6953528,-0.6904348,0.025182813,236.0,0.007128549390472472,0.0012339625024739625,23.847719192504883,0.13915492594242096,0.005202032502136905,16.05427360534668,-0.07094048205763101,0.016646172294029093,1070.9578857421875,-0.0023361389292404057,0.00032226786995447906,16.07695770263672,-0.14268537014722824,0.019664636516765914,319.7323913574219,-0.0022889715037308633,0.0003209404772195247,0.64361128057779,0.41459624860435723,0.21208660435131182,0.8956862594623737,-1.2142797665670515,0.5037522164318415,0.7517014086332943,0.5012532341203232,0.13012063191286438,0.9584985342957424,1.9114513954625951,0.035831577609549976,-0.36003094992436846,0.8831626482167201,0.08448120240788977,-0.6952905683763866,0.7195522559924664,0.0959145912366408,-0.5150446058086473,1.3100403038841528,0.07098250474240914,-0.839282053719625,0.26766962750854656,0.11767712372282571,0.11967048986022821,0.49596941621286145,0.06121740831218691,-0.19806230983528245,0.5848445524723883,0.08216749576023195
1419,-1.3979058,-1.7702048,0.02572931,249.0,0.007548828050494194,0.0006258392725053718,22.9625244140625,0.09772945120930672,0.004002238276616378,16.71697425842285,-0.1474851280450821,0.010729331398735317,1517.9866943359375,-0.0006687864777632057,0.0002932226991113201,16.0028133392334,-0.2243078127503395,0.014203769793973985,1007.2286376953125,-0.0001785055822438153,0.0002606668314344859,0.8512158813294312,0.35299813039600847,0.1454439584038373,0.9605277790467296,-1.547356402873993,0.3516974485310655,0.796019550158565,0.6245350864779395,0.0659943891739163,0.6731600416388254,1.7829387171106421,0.02756740011939226,-0.7485036640525081,1.013741154867347,0.05445256732822695,-0.19904677946427435,2.2215450195164608,0.08727005683358816,-0.8096732613763535,1.2894997219282982,0.05127067341932542,-0.06545146211816805,2.142676140295332,0.09557698436452267,0.1018905967587452,1.215211802244418,0.04198144534107332,-0.25239075189244187,0.982374730375619,0.05736570017646896
1420,0.14613909,-0.06856837,0.05883606,43.0,-0.0010509986313991249,0.0007046877600788849,0.28880181908607483,-0.0074863100424408914,0.007357737818316508,4.16749382019043,0.010054018895607442,0.01085281430451674,750.9022827148438,0.0019650529167847706,0.00047222833753747756,6.942883491516113,-0.08661721162497997,0.01053670419870048,181.9127960205078,-0.0019103716011159122,0.00039331371619600057,0.18652804198517958,0.5684867981821299,0.25351767161018707,0.6571825645912182,-0.6223913379013538,0.40703977085994864,-0.11082719757126128,-1.3290081124196755,0.07430891656666067,-0.05156567153024962,-1.508834901365674,0.05068006660078161,0.051025280186318134,-1.4590079019791167,0.05507925700636857,0.584846535580487,-0.35581736321533564,0.1405463969202496,-0.31265803615044696,-1.2204177284250048,0.03803384085517915,-0.700463329551669,-0.10820535395185915,0.14421374095179224,0.16408998838397398,-1.0875872003077462,0.07317621433368827,-0.10151883396255776,-0.8773731262691096,0.06639263819677078
1421,-0.55087703,-0.7365062,0.023685781,109.0,0.006776294112205506,0.0006749231745387195,15.881978034973145,0.05212287157773972,0.003873842301869305,11.899911880493164,-0.17700994461774827,0.00872612117473395,1376.2200927734375,-0.0001756736938659742,0.00019733664335671469,9.708345413208008,-0.30502385199069976,0.01709043405061493,888.1336669921875,-7.565004780190066e-05,0.0001481224193864306,0.48802586323702,0.6762576192617417,0.1958008549949964,0.8358160558255039,-1.4690082788467407,0.3710032251368174,0.7145562933556063,-0.7031156312194689,0.07117025824329518,0.3590221163368724,0.7549841905677288,0.026683009194880786,-0.8983454391388996,0.06458740221414763,0.044286049439900346,-0.05228467405256917,1.7452168599821767,0.05873208361182142,-1.1010301157622706,-0.4542880505786665,0.06169052832546928,-0.027738103064926724,1.817868773130797,0.054311068592132285,0.1951973295493871,-0.043053449343774544,0.0565166334986864,-0.23961131601336932,0.217792502251627,0.06051468347749972
