epoch,loss,val_loss
0,2.778576374053955,1.6970229148864746
1,1.4753704071044922,1.2951240539550781
2,1.1474140882492065,1.0723284482955933
3,0.9175522327423096,0.9076048731803894
4,0.7498490214347839,0.785694420337677
5,0.640791654586792,0.7122541666030884
6,0.5846900343894958,0.6727315783500671
7,0.5590006113052368,0.6575813293457031
8,0.5471913814544678,0.6484651565551758
9,0.5347334742546082,0.638830304145813
10,0.5277858376502991,0.6349414587020874
11,0.5202755928039551,0.6269798874855042
12,0.5159144401550293,0.624297022819519
13,0.5150132179260254,0.6205847859382629
14,0.5056383609771729,0.6138071417808533
15,0.5029047727584839,0.6166883111000061
16,0.5051711797714233,0.630120575428009
