epoch,loss,val_loss
0,2.3633909225463867,1.5659855604171753
1,1.3327521085739136,1.1721035242080688
2,1.042851209640503,0.9429588317871094
3,0.8553255200386047,0.7866443991661072
4,0.7258846759796143,0.6809592843055725
5,0.6438716650009155,0.625880241394043
6,0.5989380478858948,0.5974040627479553
7,0.5779619812965393,0.5931316614151001
8,0.562527060508728,0.581346333026886
9,0.5528140664100647,0.5735777616500854
10,0.5446415543556213,0.5741052627563477
11,0.53962641954422,0.5674919486045837
12,0.5332497358322144,0.5629662871360779
13,0.5264371633529663,0.5600033402442932
14,0.5219969749450684,0.5578054785728455
15,0.5196011066436768,0.5539875626564026
16,0.5132887959480286,0.552855372428894
17,0.5104254484176636,0.5518877506256104
18,0.5026366710662842,0.5463469624519348
19,0.5000174045562744,0.555192768573761
20,0.49755507707595825,0.5426953434944153
21,0.4915800094604492,0.5458477139472961
22,0.48971202969551086,0.5404945015907288
23,0.48476070165634155,0.5390676856040955
24,0.48343369364738464,0.5426506400108337
25,0.48404455184936523,0.5364446640014648
26,0.47837477922439575,0.5362561345100403
27,0.4754413068294525,0.5393578410148621
28,0.4711555242538452,0.5357551574707031
29,0.4836782217025757,0.5348914861679077
30,0.4683305323123932,0.5311815142631531
31,0.46392589807510376,0.5289930105209351
32,0.4602324962615967,0.5337050557136536
33,0.4637417197227478,0.5288277864456177
34,0.45841044187545776,0.5246081352233887
35,0.4569568336009979,0.5303311944007874
36,0.4541969895362854,0.5241325497627258
37,0.45246419310569763,0.5279003977775574
38,0.4538729786872864,0.5270995497703552
