epoch,loss,val_loss
0,6072.3330078125,5746.55859375
1,5812.3779296875,5457.087890625
2,5469.42626953125,5065.30712890625
3,5013.1103515625,4563.314453125
4,4453.20654296875,3966.13916015625
5,3807.872314453125,3322.163818359375
6,3147.627685546875,2699.8544921875
7,2541.7197265625,2157.888671875
8,2029.7724609375,1724.1947021484375
9,1630.3333740234375,1397.3436279296875
10,1337.96875,1174.3887939453125
11,1138.2977294921875,1023.4086303710938
12,1004.0040893554688,916.9470825195312
13,901.7952880859375,829.0597534179688
14,817.0145874023438,754.98779296875
15,747.470458984375,697.286376953125
16,695.546142578125,655.3082275390625
17,657.0858154296875,623.6514892578125
18,630.768798828125,603.2830810546875
19,613.4469604492188,589.5299072265625
20,600.9498901367188,578.947265625
21,590.5741577148438,569.1930541992188
22,582.2947998046875,561.7560424804688
23,575.1094970703125,555.62841796875
24,569.1583862304688,550.376220703125
25,563.8402709960938,545.9214477539062
26,558.9723510742188,540.702392578125
27,553.8778076171875,535.8659057617188
28,549.216796875,532.3946533203125
29,544.7070922851562,527.13818359375
30,540.5540771484375,523.34619140625
31,536.5747680664062,519.9697875976562
32,532.6124877929688,516.243896484375
33,528.9884033203125,512.5263061523438
34,525.3170166015625,510.7290954589844
35,521.3814086914062,505.82049560546875
36,517.756591796875,502.1981506347656
37,514.2288208007812,498.7789001464844
38,510.74847412109375,495.86322021484375
39,507.2239074707031,492.2781982421875
40,503.74969482421875,488.6048889160156
41,500.3394470214844,485.1962890625
42,497.2716064453125,482.11395263671875
43,494.04541015625,478.7981262207031
44,490.6023254394531,475.8712463378906
45,487.52862548828125,472.2063293457031
46,484.2494812011719,468.91265869140625
47,481.1673583984375,465.7040710449219
48,478.1319274902344,462.7424011230469
49,475.059814453125,459.7122802734375
50,471.9632263183594,456.5161437988281
51,469.3276062011719,453.6728820800781
52,465.98944091796875,449.8044128417969
53,463.03192138671875,446.9286804199219
54,460.17523193359375,444.1145935058594
55,457.2840881347656,440.865478515625
56,454.76220703125,438.1852722167969
57,451.5890197753906,435.99981689453125
58,449.08135986328125,432.07757568359375
59,446.2545166015625,429.3716735839844
60,443.5654296875,426.5975036621094
61,440.7374267578125,423.9143981933594
62,437.9845886230469,421.36944580078125
63,435.7782287597656,418.06195068359375
64,432.79718017578125,415.82684326171875
65,430.29083251953125,412.37200927734375
66,427.9385986328125,410.3833923339844
67,425.4678955078125,408.2784423828125
68,422.9747314453125,405.2756652832031
69,420.6471252441406,402.2233581542969
70,418.2413024902344,400.5634460449219
71,415.8592224121094,397.7662048339844
72,413.69012451171875,395.1656494140625
73,411.42669677734375,393.2276916503906
74,409.2261657714844,390.383056640625
75,407.1026611328125,388.3953857421875
76,404.7141418457031,386.5646057128906
77,402.39239501953125,383.54638671875
78,400.3138732910156,381.6417236328125
79,398.261962890625,379.2544250488281
80,396.4532775878906,377.0638122558594
81,394.39776611328125,375.4345703125
82,391.97393798828125,373.202880859375
83,389.9759216308594,371.5767822265625
84,388.0450439453125,368.79644775390625
85,386.36956787109375,367.7893981933594
86,384.0933837890625,364.466064453125
87,382.5154113769531,363.35980224609375
88,380.04254150390625,361.4424743652344
89,378.1241455078125,359.12109375
90,376.3206787109375,357.348876953125
91,374.4655456542969,355.9786071777344
92,372.423583984375,353.63385009765625
93,370.8594665527344,353.532958984375
94,369.1878356933594,350.9019775390625
95,367.6167297363281,348.50390625
96,366.3940734863281,347.8125915527344
97,364.2720947265625,345.86083984375
98,362.77081298828125,343.8004150390625
99,361.3620300292969,342.8022155761719
100,359.6260070800781,341.1592102050781
101,358.4901123046875,340.2521057128906
102,357.24481201171875,338.3161926269531
103,355.2719421386719,337.15081787109375
104,354.0693359375,335.1980285644531
105,352.83856201171875,334.11480712890625
106,351.7799987792969,333.05084228515625
107,350.2239685058594,331.5276184082031
108,348.9545593261719,330.8783264160156
109,347.67474365234375,329.45361328125
110,346.761474609375,327.3619384765625
111,345.4717712402344,326.8005676269531
112,344.1056823730469,325.58074951171875
113,342.8807067871094,324.8199768066406
114,341.91937255859375,323.138427734375
115,340.7301330566406,321.8790588378906
116,339.7434997558594,320.7330627441406
117,338.8348693847656,320.0240173339844
118,337.7032775878906,318.9040222167969
119,336.9198303222656,318.4310607910156
120,335.66082763671875,316.7358093261719
121,334.87799072265625,316.3818054199219
122,333.936767578125,314.79412841796875
123,333.0433044433594,314.341796875
124,332.3973388671875,313.980224609375
125,331.1495666503906,313.3215637207031
126,330.3391418457031,311.6357727050781
127,329.52154541015625,311.7654724121094
128,328.7832946777344,310.3302307128906
129,327.7676086425781,309.0673828125
130,327.4571838378906,310.2034606933594
131,326.54168701171875,307.6368103027344
132,325.5944519042969,307.4730529785156
133,324.9787902832031,306.6718444824219
134,324.2962951660156,305.9563903808594
135,323.569580078125,305.31610107421875
136,323.13330078125,304.6923522949219
137,322.4719543457031,304.2203063964844
138,321.7221374511719,303.5009460449219
139,321.06683349609375,302.4597473144531
140,320.47283935546875,301.8131103515625
141,319.898681640625,301.1000061035156
142,319.2012634277344,302.08203125
143,318.7294616699219,300.9102783203125
144,318.23944091796875,301.40643310546875
145,317.8841247558594,298.8995666503906
146,316.9529113769531,299.611328125
147,316.6687316894531,298.0397644042969
148,315.916748046875,299.22857666015625
149,315.6683349609375,296.9476623535156
150,315.2684326171875,296.0941467285156
151,315.1946105957031,297.3296813964844
152,314.08148193359375,296.8276062011719
153,313.5554504394531,295.16357421875
154,313.4388122558594,295.26849365234375
155,312.8119812011719,294.5296325683594
156,312.38946533203125,293.7997131347656
157,312.3217468261719,293.6116027832031
158,312.0252685546875,292.888427734375
159,311.3551330566406,294.1542053222656
160,310.9828796386719,293.53338623046875
161,310.87255859375,292.7663269042969
162,310.4293518066406,291.3106689453125
163,309.9231872558594,292.4384765625
164,309.42291259765625,291.92230224609375
165,308.9947814941406,290.5505065917969
166,308.7886962890625,290.47442626953125
167,308.39532470703125,290.90911865234375
168,308.0260925292969,289.7484436035156
169,307.96771240234375,289.5650329589844
170,307.5469970703125,289.7212829589844
171,307.3440246582031,288.4770812988281
172,307.1410827636719,288.72503662109375
173,306.524169921875,288.7345275878906
174,306.3102111816406,289.7554016113281
175,305.93280029296875,288.30999755859375
176,305.6705322265625,287.8304443359375
177,305.3708190917969,287.0980224609375
178,305.49493408203125,287.0124816894531
179,304.9183349609375,288.24267578125
180,304.8824157714844,286.347412109375
181,304.39434814453125,285.7489929199219
182,305.46282958984375,287.6054992675781
183,304.2030029296875,287.3856201171875
184,303.59625244140625,285.0560607910156
185,303.4946594238281,286.5611267089844
186,303.2206726074219,285.74261474609375
187,303.28924560546875,284.9154968261719
188,302.7496643066406,284.61004638671875
189,302.6211242675781,283.932373046875
190,303.03155517578125,283.8196716308594
191,302.680908203125,284.520751953125
192,302.1235046386719,284.7802429199219
193,301.74993896484375,283.0672302246094
194,302.7303771972656,284.5072937011719
195,301.27532958984375,282.4822998046875
196,301.1916198730469,283.4664001464844
197,300.7901611328125,282.7025451660156
198,300.6507568359375,282.4766540527344
199,300.55450439453125,283.3033752441406
200,300.5686950683594,281.9335632324219
201,300.5621337890625,281.7380676269531
202,300.00421142578125,281.57574462890625
203,299.76690673828125,283.3716735839844
204,299.6621398925781,281.9862365722656
205,299.3669738769531,281.34326171875
206,299.53179931640625,281.27978515625
207,299.00823974609375,280.9742126464844
208,299.4122314453125,281.5279846191406
209,299.1715087890625,280.9250793457031
210,298.8670654296875,280.6136474609375
211,298.61907958984375,282.519775390625
212,298.68927001953125,280.8218078613281
213,298.47454833984375,280.8787841796875
214,299.19085693359375,281.4609069824219
215,298.3966064453125,281.5595397949219
216,297.919189453125,280.9466247558594
217,297.51434326171875,280.0282287597656
218,297.50628662109375,279.5836486816406
219,297.3103332519531,280.45660400390625
220,297.38665771484375,279.3908996582031
221,296.9620056152344,279.5955505371094
222,297.23919677734375,278.90576171875
223,296.900146484375,279.1118469238281
224,296.738037109375,279.8268127441406
225,296.3612365722656,278.56243896484375
226,296.4466247558594,280.9392395019531
227,296.4295349121094,278.8912048339844
228,296.3443908691406,278.9434814453125
229,296.1082458496094,277.9680480957031
230,295.91766357421875,278.9405212402344
231,295.5983581542969,278.69586181640625
232,295.65411376953125,277.86505126953125
233,295.34088134765625,279.873779296875
234,295.4339294433594,278.7541809082031
235,296.0302734375,278.0477600097656
236,294.9480895996094,278.012451171875
237,294.9874572753906,278.0909423828125
238,295.0076904296875,279.2258605957031
239,294.7998352050781,278.604248046875
240,294.67425537109375,277.8296203613281
241,294.3768005371094,277.82977294921875
242,294.996337890625,277.29791259765625
243,294.4468994140625,276.3714599609375
244,294.3507385253906,277.0464172363281
245,294.292724609375,277.7725830078125
246,294.1085205078125,276.88946533203125
247,293.8962707519531,279.0466613769531
248,293.7425842285156,275.74884033203125
249,293.94805908203125,276.58892822265625
