,target,y_bar,y_CI95,Water table,dy_dWater table,dy_dWater table_CI95,T soil 50cm,dy_dT soil 50cm,dy_dT soil 50cm_CI95,Rand,dy_dRand,dy_dRand_CI95,Rand_Skew,dy_dRand_Skew,dy_dRand_Skew_CI95,dy_dWater table_norm,Water table_norm,dy_dWater table_norm_CI95,dy_dT soil 50cm_norm,T soil 50cm_norm,dy_dT soil 50cm_norm_CI95,dy_dRand_norm,Rand_norm,dy_dRand_norm_CI95,dy_dRand_Skew_norm,Rand_Skew_norm,dy_dRand_Skew_norm_CI95
10,11.016498,6.5935545,0.2241986,0.09999847412109375,-0.4993961930274963,0.08111905171663583,7.008152961730957,1.72945636510849,0.17610009792957473,0.3770125283115282,-10.37098331451416,1.056098360286203,0.783590109297938,17.314407634735108,2.051756960642593,-8.221487758945432,0.059014620285663386,1.335451291013071,6.24273652520543,-1.2023358022930017,0.6356601621274479,-2.9935163614191933,-0.4276571411889799,0.3048358699372599,2.824169243353624,-0.10239416128358239,0.33466399921525075
11,27.584223,29.996204,0.64499086,-5.2206573486328125,-0.3764663778245449,0.10100867423803452,13.45257568359375,5.421223831176758,0.3446819522383426,0.12760838401624353,-9.507597827911377,1.316121951366949,0.5976814847114122,8.576345634460449,1.861818652136841,-6.197711877168049,-0.26417691635583973,1.662891288299397,19.568734259495614,0.5829946935200708,1.2441820772288947,-2.744305799413928,-1.291713290135771,0.37988997528576995,1.3988957677433054,-1.2421621537576075,0.3036829838474233
12,4.8243465,4.9814987,0.27116653,-0.996429443359375,-0.47655351310968397,0.10456097188479885,5.808108806610107,1.5334892690181732,0.15777311945601816,0.49797773239601506,-8.246427583694459,1.3691190904664734,0.8400448638251466,17.066189765930176,2.1277849828255824,-7.84543200211778,-0.007585482271570907,1.7213722539670617,5.5353634031176,-1.5347900063276172,0.5695061381105723,-2.3802772742388068,-0.00857537856174796,0.39518725213904665,2.7836821943295873,0.24371846461636743,0.34706500110984956
13,0.6448578,5.0318885,0.12636246,3.15081787109375,-0.470094820857048,0.0795145536667804,6.804027080535889,1.722446072101593,0.17105327091620864,0.24446105191781153,-11.474637222290038,1.044108490201393,0.7031571853591342,14.17881965637207,2.3953696642840443,-7.739103479723701,0.24432993512084772,1.309036670196344,6.2174318033925715,-1.2588858109455892,0.6174428702845528,-3.312078828456206,-0.8868793347639394,0.30137507251991763,2.3127205518860023,-0.5955120704200624,0.3907109890818271
14,2.905215,7.727224,0.16801532,0.19240570068359375,-0.47897533774375917,0.07836264481899555,7.975978374481201,1.7601023197174073,0.10416519581285354,0.6230233925905684,-8.974172592163086,0.7939999490592253,0.8884358777028647,20.596699142456053,2.2614236969985884,-7.885302153034741,0.06462769403905191,1.2900729603729442,6.353357772463596,-0.9342143120400423,0.3760001614815441,-2.5903361012299904,0.42464305048846074,0.22918288135208936,3.359546884875121,0.5403939355035144,0.3688629369243891
15,22.30884,23.910694,0.24251427,-6.81072998046875,-0.2564203441143036,0.11742226930157054,12.257902145385742,6.08130898475647,0.34082223028812414,0.6161707494253589,-6.3059163093566895,0.774833483599751,0.8859827564537062,16.49926300048828,2.5587253963179792,-4.221411275684773,-0.360762381451507,1.9331059450773638,21.95141229701835,0.2520283382144494,1.2302498221677767,-1.8201614131787553,0.40090219213116274,0.22365060671587272,2.6912102387206103,0.5253543477078041,0.41735609550812125
16,5.5179634,5.9198103,0.26796928,4.79803466796875,-0.4403843507170677,0.07503189097038997,7.7262349128723145,1.8100037813186645,0.13199928156558835,0.23671650543377176,-11.854070377349853,1.0983991160023092,0.6975207557642212,13.421314096450805,1.9510256649401665,-7.24998427941992,0.3443864968490181,1.235239238416911,6.533484709045638,-1.0034019859999816,0.4764715392392579,-3.421599721826736,-0.9137101760446524,0.31704570583192804,2.189163110642259,-0.6300678746943562,0.31823362324355176
17,13.890622,10.208607,0.20394114,0.3351287841796875,-0.43931237161159514,0.13218624850312188,9.346715927124023,1.5815540552139282,0.22022342143912668,0.781191956670889,-5.973064517974853,1.0827318862821778,0.9401333105512265,23.208496475219725,2.065138491094683,-7.232336441457721,0.07329709386605321,2.176163212981279,5.70886057969517,-0.5544720666738002,0.794930027990329,-1.7240859251356149,0.9726151812236978,0.31252346265758124,3.7855595936360373,0.85734038908891,0.336846673178406
18,6.5213695,8.584467,0.11546162,0.257659912109375,-0.49706140607595445,0.08750601988786078,8.033552169799805,1.7671899795532227,0.12023886720771906,0.15156221416944915,-12.777136421203613,1.2116842763422009,0.6239470494049372,10.963572883605957,1.5161882027163385,-8.183050496888068,0.06859141760351131,1.4405990301621536,6.378941761645365,-0.9182643570202866,0.43402052992523243,-3.6880366855309985,-1.2087256786300082,0.34974472488336783,1.7882786398669333,-1.0811333149475908,0.24730687757731087
19,12.584507,17.59235,0.2896984,-3.0444793701171875,-0.397857965528965,0.11837480977616457,11.457043647766113,5.444636535644531,0.2871587570052545,0.23298457735399558,-8.896155548095702,1.4131168472010671,0.6947551797656493,14.834457874298096,1.9787673042614549,-6.5498785114191325,-0.13198977095280678,1.9487874820236093,19.653245987159607,0.030162523332263318,1.0365433306418452,-2.5678169927903474,-0.9266393734077083,0.4078869162554108,2.4196623155833774,-0.6470230590540771,0.32275858801186524
20,43.79869,33.454235,0.54409117,-6.504695892333984,-0.32101816162467,0.1294983531484303,13.939221382141113,4.434316849708557,0.5409235299844172,0.3910372397974915,-6.544273400306702,1.462532300863903,0.7907779112201795,16.220362854003906,2.2486198781487667,-5.284875862181584,-0.3421730138051399,2.1319127780271097,16.006342987597122,0.7178125730681283,1.9525459827169123,-1.888961625268632,-0.379068781797871,0.4221503630820613,2.6457185746519047,-0.05832720857800129,0.3667744940416771
21,13.115272,23.104229,0.13228889,-3.7880020141601562,-0.4419658459722996,0.11763242816487508,12.321722030639648,6.023209190368652,0.3185453845754612,0.6636195776631549,-6.66519250869751,0.8026543782036545,0.9025677207717341,16.234957218170166,2.613556941781933,-7.276020208534428,-0.1771534187926747,1.936565760242589,21.74169222783985,0.26970867861120024,1.1498381499206523,-1.9238641333914177,0.5652877997361722,0.23168092560275697,2.648099075057935,0.6270333931423755,0.42629972023566814
22,28.436796,32.81623,0.521794,-7.978721618652344,0.10311594307422638,0.07725059403352609,13.814138412475586,4.343586564064026,0.5346899952785619,0.3591269703564113,-6.557988095283508,1.3261153785002064,0.7741266263890848,16.885444355010986,2.2334171173713653,1.6975829523197603,-0.43170946483823147,1.2717654281015491,15.678838183450239,0.6831602155352915,1.9300450884622387,-1.8929202820863982,-0.4896213333724341,0.3827745125300051,2.754200641095779,-0.16041285159891944,0.3642947574946717
23,45.91094,35.020855,0.8829284,29.294029235839844,0.40217759311199186,0.05953804721664211,13.524796485900879,4.143315768241882,0.6741351662853831,0.07670914806108209,-8.125352096557616,1.2418245381368964,0.5262738487300459,10.065402269363403,1.902062786636445,6.620991919556593,1.8323418147057713,0.9801663152770315,14.955930200783428,0.6030023817732918,2.433393701280921,-2.345329628415898,-1.4680527728978559,0.3584445139085425,1.641777189887258,-1.6799478567652595,0.3102472423122153
24,30.455204,35.080345,0.8494722,-24.500003814697266,0.017605023458600044,0.0822871955169765,14.4530029296875,4.133462285995483,0.5721405526764671,0.926832777114471,-3.3186476826667786,1.3235664823847157,0.9811837478420089,17.406562709808348,2.7899793584165042,0.2898289712289781,-1.4352584178438,1.3546822745273168,14.920362553769564,0.860148031899646,2.065228587320008,-0.9579059028998429,1.477185170617863,0.3820387903719529,2.8392007439473064,1.1090122768518138,0.45507614582344985
25,13.500325,10.935882,0.20704168,0.6969833374023438,-0.39146010130643843,0.11630957664712092,10.02018928527832,1.492087197303772,0.46194186561650696,0.6856062246497548,-7.441908073425293,0.5837290347273751,0.9099524276430366,19.871434688568115,2.840066000666103,-6.444551392143313,0.09527715290250181,1.9147878458091903,5.385916310652533,-0.367896390880305,1.667449618958617,-2.1480579904895754,0.6414601407258295,0.1684895600638317,3.2412483206286105,0.6723075300708441,0.4632458249443455
26,9.03723,11.8756075,0.179231,-0.9866943359375,-0.7144060879945755,0.12221475593647471,9.68277645111084,1.6091033458709716,0.2240375680267239,0.9956845460984672,-2.352570953965187,1.4631907529926276,0.9989193861968496,21.199177169799803,2.8963521912609145,-11.761164761302268,-0.0069941445809067904,2.0120039638325955,5.808303946118258,-0.46137154738645625,0.808697771828947,-0.6790541869099767,1.7157208794954584,0.42234042097346586,3.4578176401048366,1.2177458709381594,0.4724267182013871
27,34.903687,29.092869,0.5250502,-5.340080261230469,-0.4593712717294693,0.10350653946727861,13.237763404846191,5.918875646591187,0.36198720440635307,0.9167880442845933,-6.118430948257446,1.1243057170352855,0.9785144317033896,17.00300989151001,2.362664187413838,-7.5625632314884,-0.27143099854390046,1.704013284607036,21.365084388703735,0.5234841789751374,1.3066480243129963,-1.766044992492617,1.4423853753269404,0.3245234764260086,2.7733768658482116,1.092647242129196,0.38537636812253123
28,43.507572,31.966904,0.76822376,28.642417907714844,0.22361436486244202,0.046323317512597474,13.141191482543945,6.97411322593689,0.45790964461969297,0.897535189114395,-8.035810041427613,1.0699986809311959,0.9733361896061556,17.16384334564209,1.7591831010721253,3.6813311537192703,1.792761117617808,0.7626141192121455,25.174125375370977,0.4967303787719667,1.6528947022793914,-2.319483901068941,1.3756842066611303,0.3088481063875418,2.7996105611639504,1.0609004922791807,0.2869420030003442
29,-8.0973835,5.515219,0.06680051,1.1049575805664062,-0.5201969295740128,0.07178528362615569,6.908339977264404,1.535964012145996,0.15706793965500698,0.6396622963339471,-7.320026707649231,1.3508714000254998,0.8943091788406582,19.363655376434327,2.692333412640587,-8.563927295493556,0.12005865107693206,1.181790808269878,5.544296365883383,-1.2299874900759449,0.566960684065345,-2.1128777330792543,0.4822882316935432,0.38992017589018985,3.158423961517266,0.5764019510644207,0.43914902416753526
30,13.64724,10.328195,0.23259272,0.7013702392578125,-0.386828801035881,0.09428106756840389,9.414949417114258,1.4238213181495667,0.1702977514679937,0.8831378511739592,-4.110878098011017,1.2647631614691734,0.9694091726431492,23.219327926635742,1.8502995773049888,-6.36830696134067,0.0955436256079343,1.552135666503292,5.139500207986373,-0.5355690033936636,0.6147157076049794,-1.1865780199427776,1.325804889655195,0.365065597191697,3.787326321819601,1.0368247494227527,0.301804096764579
31,8.782102,7.9161553,0.2439199,-0.5062255859375,-0.5260343194007874,0.09242628449213529,7.786590099334717,1.761073350906372,0.1893360635272966,0.535432678725591,-10.240366649627685,1.3120746316740968,0.8554137333635836,19.017515182495117,2.430635164868602,-8.66002740533636,0.0221908729796445,1.521600639264504,6.35686285764109,-0.9866814883507111,0.6834373986916542,-2.9558147171725517,0.1211866058510908,0.3787217429829091,3.1019647103413575,0.3379418801215838,0.3964631779065013
32,41.09774,33.40889,0.7262249,28.575592041015625,0.3190107822418213,0.07707295386669347,13.276755332946777,6.330804061889649,0.5772483993664375,0.7121985762359805,-6.835319709777832,0.9223919158567424,0.9186504144072642,14.175997638702393,1.6883458947057597,5.2518286638767675,1.7887019273101852,1.2688409635631683,22.852002830726633,0.5342863068511319,2.0836661389922795,-1.9729702349549658,0.7335888620346022,0.26624238107621573,2.3122602499412266,0.7256331191062,0.27538767993452695
33,4.1424203,4.8957257,0.19838975,-0.3000030517578125,-0.4705999791622162,0.09971799085547897,6.0238189697265625,1.5559810400009155,0.1536092835577448,0.5859683255925765,-7.626288819313049,1.342674265302846,0.8749203846909054,18.485354042053224,2.5878253061055143,-7.747419828306761,0.03471740728893218,1.641642953252977,5.616550880907312,-1.4750307464078551,0.5544761373707259,-2.201278284342833,0.2962664407904979,0.38755412667722083,3.0151634083823504,0.45753319479394083,0.4221026090441344
34,43.384636,38.509163,1.2347906,17.97229766845703,0.424850133061409,0.057535902102008867,15.547858238220215,3.8794530630111694,0.6673233532183767,0.36975089540327144,-5.400101208686829,0.9878975478701221,0.7797893663269743,11.787091779708863,1.7161768983062726,6.994246686534905,1.1446281296639962,0.9472052879776438,14.003477522117578,1.1634612463160452,2.408805423083105,-1.5587038211603628,-0.4528149371169613,0.2851501524273399,1.9226035781933568,-0.1256957439592638,0.27992722099410966
35,40.8054,31.886692,0.68434143,-5.5,-0.3972033508121967,0.102911781749126,13.83371353149414,4.3239109992980955,0.5110685028374854,0.09236777964167708,-9.520559358596802,1.3338179591884798,0.5512900142864545,6.1440870523452755,1.6026337898185956,-6.539101683409873,-0.28114497137619715,1.6942218737641008,15.607816231525703,0.6885832081680424,1.8447797087644273,-2.7480470602952907,-1.41380372687845,0.3849978119622999,1.0021677927294692,-1.5265788301316652,0.26140709824140507
36,18.31377,28.30281,0.4071649,-17.196426391601562,0.0568668881431222,0.08152503330054295,13.077529907226562,5.67272572517395,0.3600218050519432,0.5904073506188456,-5.61935293674469,0.7793373686110865,0.876572696187378,17.82739143371582,2.6139059986390416,0.9361914073146658,-0.9916186694774518,1.3421349074864266,20.476568704752708,0.4790938957647236,1.2995536155820653,-1.6219893954696087,0.3116453627411105,0.22495062360554557,2.9078425111883037,0.4676631807559414,0.42635665522650495
37,-10.91606,32.85585,0.80286217,28.511436462402344,0.26449997425079347,0.05907549744999844,13.287873268127441,6.70875654220581,0.4728953816650137,0.9257417454252073,-7.943218660354614,1.0991263508894613,0.9808948674012988,16.953141593933104,1.8030348486165721,4.354425065520172,1.7848049377797817,0.9725514249405435,24.21627995344761,0.5373663637600579,1.7069880057574929,-2.292758005774084,1.4734053110551122,0.3172556174157447,2.7652428011313477,1.1072412095831194,0.29409470260722453
38,11.343189,15.035123,0.57814324,1.121002197265625,-0.44365754574537275,0.07852909115348687,11.104084968566895,4.3961210489273075,0.4228010327876179,0.016824574314602936,-10.746668243408203,1.1899530300138301,0.3601521578496106,-0.301391938328743,1.7019046903464723,-7.303870418788966,0.12103324603262691,1.2928131424581255,15.868469419083226,-0.06761937598332364,1.526164813133211,-3.1019553538731706,-1.6755217959925184,0.3434721430591384,-0.04916032129884588,-2.6984061802684884,0.2775992677885981
39,24.246044,21.131672,0.19823515,-7.099723815917969,-0.2508940439671278,0.0953685675911686,11.792501449584961,6.137439584732055,0.3553616907569406,0.7196585720654107,-5.948829507827758,0.7981754088600844,0.9210466466076436,17.258197784423828,2.469187326448904,-4.130432590531354,-0.37831667642381583,1.5700390230964019,22.154024258625896,0.12309606749810767,1.2827322222772275,-1.717090648294994,0.7594338827167967,0.23038810045728522,2.815000802031718,0.7403239317062191,0.40275145708398036
40,18.487741,24.710287,0.28617495,-4.154441833496094,-0.4652742236852646,0.09828513728021639,12.620158195495605,6.043112850189209,0.31037560041504336,0.983748743153627,-5.601135897636413,1.0895103126149701,0.9959121887252199,17.839480209350587,2.3110496244846033,-7.659742681239516,-0.1994119997351493,1.6180540907549124,21.81353752365294,0.35238593445962285,1.1203480679444666,-1.6167311665270436,1.6743695059798047,0.3144800109921535,2.9098143227026068,1.1993093544353055,0.376957468428761
41,45.74655,35.021587,0.6127199,28.62200927734375,0.4238263666629791,0.05563347617146066,13.496344566345215,3.9876378774642944,0.6865941351493127,0.3900116699915468,-6.275092744827271,1.0497515176823353,0.7902589089918259,10.909229469299316,1.3909245219349435,6.9773925674402335,1.7915214402490567,0.9158859232754758,14.393987110150306,0.5951202049144053,2.4783662496275642,-1.811264393297628,-0.38262184984934455,0.30300389541740497,1.7794146346695654,-0.061509105755798724,0.2268750013020649
42,22.247414,16.033785,0.30914253,-2.4882659912109375,-0.4702771708369255,0.10322601395443692,11.134657859802246,3.9235354900360107,0.4565703700856962,0.13015806509574346,-11.640523052215576,1.404043171599134,0.6006448682927198,6.332180976867676,1.7304789969844385,-7.742105481237405,-0.09820381248871836,1.6993950334026808,14.162599765881396,-0.059149615785489815,1.6480603865838144,-3.359960686034236,-1.2828799661313917,0.40526785926256204,1.0328479688986012,-1.2239942513113957,0.2822600497026849
43,20.498528,20.950678,0.16766627,-5.233589172363281,-0.3372172012925148,0.09692069241345379,11.895215034484863,5.946624994277954,0.37328283902741055,0.23355139606290287,-8.659700489044189,1.7094190490503174,0.6951773552104447,13.57553129196167,1.2374690541424422,-5.551558324313459,-0.2649624315483755,1.5955914309940535,21.465249891488156,0.15155132305326688,1.3474213402791535,-2.4995657897418924,-0.9246756402381842,0.49341260482911903,2.2143176218185063,-0.6444347872067839,0.2018447362472792
44,5.0198,5.5990205,0.10126877,2.4992218017578125,-0.4949500381946564,0.07538403482673547,7.267592430114746,1.699542498588562,0.16686265117294463,0.8815134418508047,-5.004794335365295,0.706831396462091,0.968963091479151,21.753348445892335,2.648392445456115,-8.148291350877184,0.20475016489446868,1.2410365321182932,6.1347578615619796,-1.130461995326282,0.6023161891711614,-1.4446010830512992,1.3201771529227357,0.20402224995510637,3.5482090359011793,1.0340899164697286,0.4319817718616208
45,10.156631,8.696375,0.18345022,-0.2997283935546875,-0.521644675731659,0.09617317704071879,8.410419464111328,1.7874650716781617,0.12826830192119537,0.7197799632111063,-6.313974618911743,1.0730388959777533,0.9210854844122673,23.039797210693358,2.3074383064768575,-8.58776133243523,0.034734090797446215,1.5832851928361151,6.452127799011691,-0.8138589350844585,0.46300399916669355,-1.8224873914169688,0.7598544401464347,0.3097256445349001,3.7580428986209595,0.7405620383928058,0.37636842296670414
46,9.376451,7.8707323,0.18523791,-0.9997329711914062,-0.47156141251325606,0.07037718844001024,7.306988716125488,1.7808175683021545,0.1504184487028957,0.18455574595497692,-11.925341320037841,1.1367354100693563,0.6554384167133882,11.65015525817871,1.8118574559822684,-7.763247767399963,-0.007786147804531381,1.1586095395738885,6.428132621703924,-1.1195478461662434,0.5429583322984854,-3.4421716123177446,-1.0944201842473482,0.3281112258550176,1.9002677339325664,-0.8880661424199918,0.29553376635656115
47,2.177856,9.957501,1.8107984,38.17790222167969,0.103276601806283,0.10830265753941078,9.726884841918945,6.795779371261597,0.5582823020125538,0.11423361937666543,-10.92634482383728,1.298514339094481,0.5813644671799967,8.869467878341675,2.0866146072759086,1.7002278539377798,2.371973141607767,1.7829710871914874,24.53040212757901,-0.44915198038570725,2.0152051178989465,-3.1538178211982855,-1.338049920427933,0.3748076534051253,1.4467072114366735,-1.342198471902112,0.3403496626000037
48,15.428268,31.551142,0.59182805,-7.640113830566406,0.053551172371953726,0.07986207711858596,13.528648376464844,5.506105661392212,0.3182340800959998,0.6978303059469204,-5.896700382232666,0.7369817090802339,0.9139816081391098,17.00432605743408,2.615354497576954,0.8816052550663986,-0.411141479425179,1.314757898841771,19.875128171769347,0.6040694901842671,1.1487144489221177,-1.7020439178507363,0.6838102493813459,0.21272494008459514,2.7735915469046084,0.6970096167843491,0.42659292124471254
49,21.57197,24.95183,0.23614927,-5.3000030517578125,-0.37146808207035065,0.10626421688341332,12.48110294342041,5.972480344772339,0.2898738205289372,0.3872934277078214,-7.53618175983429,1.1564292871159745,0.7888783397474555,16.81187171936035,2.0822533402948498,-6.115425652458214,-0.2689965965932276,1.7494125316105538,21.558578722535685,0.3138627660010119,1.0463437665299649,-2.175269472193695,-0.3920391510983539,0.3337957343891624,2.7422001395978164,-0.06997309520022146,0.339638292258621
50,34.06234,32.40724,0.34452933,-17.804656982421875,0.05710799656808376,0.08715205945419094,14.089913368225098,3.9985997676849365,0.5342123889607531,0.07571954289342653,-9.671677255630494,1.664798328329654,0.5245682438722844,5.793456351757049,1.7021544187111708,0.9401607406657732,-1.0285642990817812,1.4347718304093364,14.433555724800726,0.7595595238567024,1.9283210956139616,-2.79166625083439,-1.4714812421101795,0.48053312624113537,0.9449760908089113,-1.6904045734937507,0.2776400012160219
51,0.36860028,3.84403,0.33726057,0.6344680786132812,-0.4206186026334763,0.10021755155717867,5.30991268157959,1.6010445594787597,0.20649342348068783,0.1715677351291014,-11.196331405639649,1.1665412777252282,0.6435894325167492,10.236888408660889,1.6258438537512019,-6.924583609201557,0.09147980099239071,1.649867149294552,5.779214527515705,-1.6728077580023224,0.7453695062706812,-3.231747678520294,-1.1394169129440392,0.33671449420366856,1.6697484546560175,-0.9607098562912342,0.2651929135044832
52,14.270881,10.084922,0.26192713,1.8058929443359375,-0.39768018424510954,0.0957575211865591,9.507022857666016,1.747135055065155,0.2807890669833971,0.9027843615780403,-4.424012053012848,1.3669727590448373,0.9747562014171487,23.252248001098632,2.1006047556507284,-6.546951723691484,0.16263542823554059,1.5764423102418543,6.306550452944123,-0.5100614399754821,1.0135509630077582,-1.2769620837472222,1.39386986976192,0.3945677276414318,3.7926959459931995,1.06960629608309,0.3426316088024748
53,45.30451,34.02082,0.74167407,28.73139190673828,0.31322273015975954,0.06670514248409191,13.275545120239258,6.104448747634888,0.5233201620561464,0.24224898261271688,-7.115454578399659,1.239664616368277,0.7015610839825286,9.410414814949036,1.6520337932407143,5.15654079423498,1.7981656475147711,1.0981571747013241,22.034938800386726,0.533951035602425,1.8890039413277662,-2.0538293287546687,-0.894543008879557,0.3578210666463431,1.5349415728356761,-0.6052974435615441,0.2694647790601485
54,17.810535,11.739878,0.19818763,-0.6999969482421875,-0.4734125047922134,0.1365145294573795,9.739978790283203,1.5382911562919617,0.3571946677808238,0.35036200498019143,-8.9988112449646,1.3592596155452623,0.7693593759024839,18.510694837570192,2.6402328239248263,-7.79372203357301,0.01042065772299305,2.247419080325759,5.55269654761247,-0.445524498711359,1.2893486324091712,-2.5974478868773008,-0.5199873974570063,0.39234137932288443,3.0192967692694745,-0.18963989541584042,0.43065084835258666
55,16.739834,14.751144,0.19722758,-2.6997222900390625,-0.6363521128892898,0.12281694521075517,10.85470962524414,2.590387785434723,0.5390739046035848,0.7583907048699132,-6.065333199501038,1.0736730689448013,0.9331968203564709,20.647369956970216,2.8587620522229185,-10.476173386068046,-0.11104826032135681,2.0219177193160944,9.350399795466899,-0.13670506830260012,1.945869477801366,-1.750718675321285,0.8936206565818325,0.3099086944054144,3.3678118488811366,0.8148141775068716,0.4662953554216682
56,6.1628327,6.3411016,0.16379915,1.2599258422851562,-0.5048455595970154,0.0848871111324669,7.323818206787109,1.7550145030021667,0.15442840374275096,0.48246764524410435,-10.151908016204834,1.3558746651665576,0.8334260072850765,17.852187728881837,1.7255231927788697,-8.311199897665801,0.12947185732518407,1.3974843116783457,6.334992522040068,-1.1148854886201962,0.5574328766100822,-2.930281712400526,-0.06230979509350425,0.39136433558132677,2.9118870581132876,0.20313960041397988,0.2814517038378589
