epoch,loss,val_loss
0,5893.8486328125,5497.71142578125
1,5354.18212890625,4835.44482421875
2,4538.43603515625,3907.089111328125
3,3512.387939453125,2868.960693359375
4,2508.33447265625,1978.481689453125
5,1752.9124755859375,1419.15087890625
6,1322.3350830078125,1130.656494140625
7,1105.4093017578125,965.721923828125
8,963.2739868164062,843.0682373046875
9,853.6096801757812,746.8935546875
10,769.15380859375,676.6961059570312
11,710.0426635742188,628.3175048828125
12,669.9517822265625,595.27099609375
13,642.8177490234375,573.1558837890625
14,623.91064453125,557.2587280273438
15,609.9091796875,543.9291381835938
16,598.406494140625,532.95947265625
17,588.8013916015625,523.9680786132812
18,580.6812744140625,515.8396606445312
19,573.8897705078125,508.47845458984375
20,566.7511596679688,500.64630126953125
21,560.4638671875,493.7904052734375
22,554.2633056640625,488.5454406738281
23,548.9447021484375,483.6507263183594
24,543.6715698242188,478.3079528808594
25,538.5502319335938,473.27874755859375
26,534.0836791992188,467.79888916015625
27,529.1741943359375,463.486083984375
28,525.0904541015625,460.5386657714844
29,520.208984375,455.6993103027344
30,515.7842407226562,451.302001953125
31,511.5697326660156,447.66876220703125
32,507.1302185058594,443.2627868652344
33,503.37750244140625,438.9993591308594
34,499.15460205078125,435.46142578125
35,495.1304931640625,432.3714599609375
36,491.2650451660156,428.37628173828125
37,487.444580078125,426.1091003417969
38,483.61419677734375,422.146728515625
39,479.9083251953125,418.6241760253906
40,476.1122741699219,415.6260986328125
41,472.28521728515625,413.188232421875
42,468.6463317871094,409.69720458984375
43,465.0917663574219,407.2337646484375
44,461.75054931640625,403.3063659667969
45,457.8641357421875,400.34344482421875
46,454.6622314453125,397.9019470214844
47,450.98480224609375,394.6590270996094
48,447.8027038574219,391.3114013671875
49,444.93341064453125,387.8843688964844
50,441.6739196777344,386.51641845703125
51,438.29705810546875,384.0104675292969
52,435.5458679199219,381.5077209472656
53,432.7024841308594,379.57525634765625
54,429.4287414550781,377.1133728027344
55,426.8428955078125,374.48284912109375
56,424.1175231933594,373.2434997558594
57,421.34161376953125,371.5881042480469
58,418.7992248535156,368.1151123046875
59,416.70703125,366.17535400390625
60,413.8017883300781,364.1675109863281
61,411.4930419921875,361.93310546875
62,408.9794921875,360.158935546875
63,406.5863342285156,358.1371765136719
64,404.3845520019531,355.21295166015625
65,401.9892578125,353.7723083496094
66,400.1483459472656,352.6915283203125
67,397.84405517578125,350.4307556152344
68,395.81317138671875,348.315673828125
69,393.4629821777344,346.95135498046875
70,391.4432678222656,345.1594543457031
71,389.3240661621094,343.376220703125
72,387.26422119140625,342.09735107421875
73,385.60723876953125,340.7528381347656
74,383.507080078125,339.104248046875
75,382.04278564453125,336.43267822265625
76,379.60723876953125,335.7153015136719
77,377.8689880371094,334.2794494628906
78,376.2236328125,333.0719909667969
79,374.406982421875,331.607177734375
80,372.7212829589844,329.3238830566406
81,371.26702880859375,328.4687194824219
82,369.4443664550781,326.93841552734375
83,367.9481506347656,325.4910888671875
84,366.34014892578125,325.9390563964844
85,364.99127197265625,324.43798828125
86,363.1861572265625,322.2800598144531
87,361.2705993652344,321.045654296875
88,360.0096740722656,320.6630554199219
89,358.9806823730469,318.644287109375
90,357.4295654296875,317.247802734375
91,355.73486328125,315.28564453125
92,354.27581787109375,314.99896240234375
93,353.6097106933594,313.97216796875
94,351.7504577636719,313.08612060546875
95,350.4323425292969,312.0343322753906
96,349.3772888183594,310.4072265625
97,347.9300537109375,310.37432861328125
98,346.4432678222656,309.16888427734375
99,345.4813232421875,307.98028564453125
100,344.28759765625,306.6390075683594
101,343.67279052734375,305.00372314453125
102,342.3687438964844,304.40753173828125
103,340.7962341308594,303.7855224609375
104,339.6343994140625,302.8542175292969
105,339.2711486816406,303.309814453125
106,337.54931640625,301.7722473144531
107,336.1649169921875,301.50927734375
108,335.0824890136719,299.9913635253906
109,334.4296875,300.712646484375
110,333.5281677246094,298.8213195800781
111,332.20703125,298.100341796875
112,331.3706359863281,299.2503356933594
113,331.28558349609375,296.7045593261719
114,329.3853454589844,295.8999328613281
115,328.819580078125,295.40911865234375
116,327.9017028808594,295.2070007324219
117,329.0442199707031,293.7543029785156
118,326.20538330078125,293.29266357421875
119,325.20172119140625,293.5862121582031
120,324.9747009277344,292.936279296875
121,324.7998046875,291.88946533203125
122,322.8534240722656,295.18292236328125
123,323.2232666015625,290.9402770996094
124,322.0373840332031,290.65435791015625
125,321.5997009277344,290.14410400390625
126,320.9173278808594,289.68292236328125
127,319.8731689453125,289.2870178222656
128,319.9264221191406,289.1369934082031
129,318.68646240234375,288.684814453125
130,318.4691162109375,290.12042236328125
131,317.7928771972656,289.5041809082031
