epoch,loss,val_loss
0,5843.62255859375,5805.57568359375
1,5294.00537109375,5112.46142578125
2,4491.81689453125,4156.49072265625
3,3508.009033203125,3095.3564453125
4,2530.782958984375,2183.23193359375
5,1792.8153076171875,1584.9693603515625
6,1366.2724609375,1268.1680908203125
7,1139.7254638671875,1087.2646484375
8,991.1238403320312,948.6185913085938
9,871.0347290039062,837.3887329101562
10,775.4005126953125,752.6077880859375
11,705.87744140625,691.3634033203125
12,657.7410278320312,649.0797119140625
13,626.7297973632812,620.5194702148438
14,605.74169921875,602.2975463867188
15,591.93212890625,589.5170288085938
16,580.9298095703125,579.3067016601562
17,571.6233520507812,569.0317993164062
18,563.1836547851562,560.3956298828125
19,555.8443603515625,552.673828125
20,549.0879516601562,545.8013916015625
21,542.9059448242188,539.1002807617188
22,537.253662109375,534.0502319335938
23,531.5120239257812,527.306396484375
24,526.3336181640625,522.9568481445312
25,521.3273315429688,516.6740112304688
26,516.4684448242188,512.0035400390625
27,512.0165405273438,506.8517761230469
28,507.45343017578125,501.6180419921875
29,502.8106689453125,497.5401306152344
30,498.32232666015625,492.2078552246094
31,493.96490478515625,487.72454833984375
32,489.595703125,483.3523864746094
33,485.19061279296875,479.0366516113281
34,481.14752197265625,474.7891540527344
35,476.8802185058594,470.3814392089844
36,472.6941833496094,465.8304443359375
37,468.6234130859375,461.60931396484375
38,464.458740234375,458.1282043457031
39,460.1288757324219,453.6658630371094
40,456.2137145996094,448.5796813964844
41,451.93145751953125,444.9300537109375
42,448.4857482910156,441.61505126953125
43,444.15130615234375,437.11798095703125
44,440.6278381347656,433.760986328125
45,436.70745849609375,429.6509704589844
46,433.5318603515625,426.2978210449219
47,430.041748046875,423.56781005859375
48,426.5228271484375,420.02471923828125
49,423.33154296875,414.694580078125
50,420.46630859375,412.955078125
51,416.9423828125,410.01031494140625
52,414.1656799316406,406.4976806640625
53,410.8198547363281,403.79962158203125
54,408.48846435546875,401.38568115234375
55,405.29949951171875,398.135986328125
56,402.5789489746094,397.2248229980469
57,399.82049560546875,392.7680969238281
58,397.3028564453125,390.1534423828125
59,394.64373779296875,387.9588928222656
60,392.24298095703125,384.31927490234375
61,389.7381896972656,382.7442932128906
62,387.0040588378906,379.3624572753906
63,384.7619323730469,378.02520751953125
64,382.39947509765625,375.1731872558594
65,379.8660888671875,372.4705810546875
66,377.5072021484375,370.4013671875
67,375.0194091796875,368.91064453125
68,373.5126037597656,366.4945068359375
69,370.65350341796875,363.5774841308594
70,368.5937194824219,361.235107421875
71,366.2056884765625,360.002685546875
72,364.259765625,357.6598815917969
73,362.1201171875,356.78155517578125
74,360.0876159667969,353.04144287109375
75,358.12774658203125,352.7219543457031
76,356.0451965332031,349.1007385253906
77,354.72381591796875,347.2096252441406
78,352.16845703125,346.39398193359375
79,350.2261657714844,343.84686279296875
80,348.5386657714844,343.39947509765625
81,346.5873107910156,340.487548828125
82,344.730224609375,337.8943176269531
83,343.2901611328125,337.0635986328125
84,341.1865539550781,336.352294921875
85,340.0023498535156,333.4991149902344
86,338.3030090332031,331.9477233886719
87,336.5653991699219,330.49072265625
88,335.4660339355469,329.9969787597656
89,333.5428466796875,327.01422119140625
90,332.3409118652344,326.305419921875
91,330.8203125,325.7537841796875
92,329.68743896484375,323.32965087890625
93,327.8746337890625,323.29327392578125
94,327.19879150390625,320.9516906738281
95,325.70013427734375,319.7991943359375
96,325.5740661621094,319.947265625
97,323.9277038574219,317.7299499511719
98,322.51812744140625,316.49432373046875
99,321.1237487792969,317.6864929199219
100,320.5340270996094,314.38409423828125
101,319.8841247558594,313.22259521484375
102,318.331787109375,313.4957580566406
103,317.416748046875,313.2298583984375
