epoch,loss,val_loss
0,5865.28515625,5580.3828125
1,5182.759765625,4740.3818359375
2,4172.7373046875,3609.71728515625
3,3019.32666015625,2531.44140625
4,2095.7177734375,1837.0423583984375
5,1585.439697265625,1501.698974609375
6,1323.6148681640625,1262.19775390625
7,1107.81982421875,1047.9173583984375
8,925.1460571289062,878.0259399414062
9,792.3295288085938,762.3311767578125
10,709.3333129882812,691.7218017578125
11,658.1337280273438,647.3434448242188
12,628.028564453125,621.787353515625
13,608.1907348632812,600.5530395507812
14,591.040283203125,584.7249755859375
15,578.4701538085938,571.0986938476562
16,568.0997314453125,561.3856201171875
17,560.1361694335938,553.60009765625
18,552.9961547851562,547.0610961914062
19,547.5764770507812,540.065185546875
20,541.4827880859375,534.664794921875
21,536.615478515625,530.2188110351562
22,531.0172119140625,524.9071655273438
23,526.6683959960938,520.326416015625
24,524.3004760742188,515.94384765625
25,517.852783203125,511.73095703125
26,513.570068359375,507.1958923339844
27,509.33349609375,503.0468444824219
28,505.4201965332031,499.1056213378906
29,501.0692443847656,494.7095031738281
30,498.733154296875,494.11431884765625
31,493.07257080078125,487.93865966796875
32,488.2698669433594,484.1682434082031
33,483.8299560546875,479.7792663574219
34,479.3698425292969,474.7318420410156
35,476.2348937988281,471.73529052734375
36,470.7215576171875,467.1844177246094
37,465.9646301269531,463.7310791015625
38,462.2174072265625,459.11761474609375
39,457.5757141113281,455.6739807128906
40,453.9001159667969,451.71832275390625
41,449.8897705078125,449.2528991699219
42,446.50933837890625,445.3814392089844
43,441.7897033691406,442.0489501953125
44,437.7897033691406,437.71026611328125
45,434.4987487792969,434.17486572265625
46,430.6748962402344,430.5858459472656
47,426.7755126953125,428.0372619628906
48,423.1873474121094,424.95416259765625
49,420.07928466796875,423.2776184082031
50,419.1649169921875,419.45477294921875
51,414.3196716308594,417.5721435546875
52,412.0495910644531,415.2944030761719
53,408.6985168457031,412.1690368652344
54,405.6952209472656,409.240478515625
55,403.3114013671875,408.8086242675781
56,400.3343811035156,405.3386535644531
57,398.76641845703125,403.6118469238281
58,396.49658203125,401.76629638671875
59,396.6699523925781,402.5747375488281
60,392.64959716796875,398.8683166503906
61,389.17022705078125,395.3216857910156
62,386.85797119140625,395.3073425292969
63,384.4276428222656,392.2814025878906
64,384.19537353515625,392.90240478515625
65,380.7708740234375,388.2318115234375
66,379.00494384765625,387.5652770996094
67,377.5494384765625,385.04156494140625
68,376.58673095703125,384.8370361328125
69,373.2562561035156,383.4046325683594
70,371.5959167480469,378.9842529296875
71,369.02398681640625,377.72625732421875
72,366.9315185546875,377.2024841308594
73,365.4971008300781,374.48187255859375
74,363.97406005859375,373.44781494140625
75,361.7937316894531,372.26995849609375
76,359.3777160644531,370.5096435546875
77,357.6803894042969,369.4118957519531
78,356.9847412109375,368.0539855957031
79,354.4296569824219,367.2857971191406
80,354.08831787109375,365.557373046875
81,351.9842529296875,364.2095031738281
82,350.9611511230469,361.4341735839844
83,349.0322570800781,360.3137512207031
84,346.1514587402344,358.883544921875
85,344.3587646484375,358.621826171875
86,344.9564514160156,357.1883850097656
87,341.2219543457031,360.47259521484375
88,342.41998291015625,355.959228515625
89,340.3109130859375,353.2882995605469
90,338.29620361328125,350.7508544921875
91,337.0867919921875,351.3569030761719
92,335.3900146484375,350.1424560546875
93,333.28375244140625,347.99383544921875
94,332.4798889160156,346.69415283203125
95,329.4931335449219,345.6421813964844
96,328.3501281738281,343.539306640625
97,327.23681640625,342.1064758300781
98,325.4906311035156,342.7606506347656
99,324.9061584472656,340.6985168457031
100,322.67779541015625,338.9678039550781
101,321.806396484375,337.8621826171875
102,320.1356201171875,336.4255065917969
103,319.6285705566406,336.8245849609375
104,318.58514404296875,335.5483703613281
105,317.97845458984375,333.4581604003906
106,315.7906494140625,332.94720458984375
107,315.11175537109375,332.9827880859375
108,314.466064453125,331.4403991699219
109,313.2478332519531,330.39990234375
110,311.5575866699219,330.3887023925781
111,310.44342041015625,328.79840087890625
112,309.78753662109375,329.9483642578125
113,308.7420959472656,327.9515380859375
114,307.6835632324219,328.05224609375
115,311.1488037109375,329.7624816894531
