epoch,loss,val_loss
0,5833.126953125,5487.48095703125
1,5048.1552734375,4520.896484375
2,3915.1904296875,3306.15234375
3,2720.416015625,2270.635986328125
4,1892.208251953125,1703.14501953125
5,1494.638427734375,1418.42138671875
6,1242.171142578125,1183.1575927734375
7,1027.4464111328125,990.070556640625
8,863.828857421875,852.0963745117188
9,748.752685546875,765.2984619140625
10,680.5122680664062,715.0491333007812
11,641.6869506835938,687.1046142578125
12,617.2893676757812,667.6365966796875
13,598.33544921875,651.3228149414062
14,585.0698852539062,638.1279907226562
15,572.5460205078125,627.3579711914062
16,562.951171875,619.2947998046875
17,555.2926025390625,611.4890747070312
18,549.14111328125,606.4742431640625
19,543.0043334960938,602.2444458007812
20,537.429931640625,597.22998046875
21,533.4011840820312,592.6195068359375
22,527.6712036132812,586.05615234375
23,523.1636962890625,582.5927734375
24,520.5681762695312,578.7940673828125
25,515.30078125,574.5399780273438
26,510.2870178222656,570.9108276367188
27,507.787841796875,567.61376953125
28,503.0964660644531,563.2717895507812
29,499.2874755859375,559.0133666992188
30,494.28375244140625,554.6581420898438
31,491.302978515625,551.1820678710938
32,486.76141357421875,548.29150390625
33,482.6777648925781,543.385986328125
34,479.7182312011719,541.0800170898438
35,476.06402587890625,536.7785034179688
36,470.98870849609375,533.4466552734375
37,467.40460205078125,529.358154296875
38,464.0408630371094,524.2029418945312
39,459.9226379394531,521.85498046875
40,456.39599609375,518.9174194335938
41,452.6479187011719,516.1705322265625
42,450.1561279296875,513.6087646484375
43,445.7821044921875,508.3399353027344
44,442.7392578125,506.100341796875
45,438.6265869140625,502.63189697265625
46,434.99603271484375,498.5058288574219
47,431.55645751953125,494.95416259765625
48,427.9743347167969,493.0650634765625
49,424.9253234863281,489.6015319824219
50,421.59222412109375,486.9966735839844
51,418.16094970703125,484.3211669921875
52,415.59588623046875,481.7292785644531
53,412.8082580566406,479.3689270019531
54,409.5615539550781,476.98797607421875
55,407.8702697753906,473.3756103515625
56,403.11419677734375,470.75341796875
57,400.4507751464844,467.3531494140625
58,398.217041015625,466.74871826171875
59,395.6707763671875,463.76177978515625
60,392.3750305175781,461.1171569824219
61,389.93896484375,457.08563232421875
62,387.5895080566406,456.0177917480469
63,384.76898193359375,451.8216552734375
64,381.8166809082031,450.497802734375
65,379.15679931640625,448.2388916015625
66,376.6455993652344,447.38189697265625
67,374.2680969238281,444.9895324707031
68,372.2229919433594,444.96484375
69,371.0837707519531,439.1308288574219
70,368.47119140625,438.7298278808594
71,365.54931640625,436.244873046875
72,368.7178955078125,438.1097106933594
73,362.1415710449219,431.942626953125
74,358.8304138183594,429.7348327636719
75,358.5188903808594,427.52374267578125
76,354.324951171875,426.05694580078125
77,351.8468322753906,423.55584716796875
78,351.2394714355469,423.2466735839844
79,348.4701843261719,419.4580078125
80,346.0487365722656,417.54815673828125
81,345.345458984375,415.99554443359375
82,343.8931884765625,414.7663269042969
83,341.4457092285156,414.1750793457031
84,341.159423828125,410.6396789550781
85,338.15130615234375,409.9032897949219
86,336.4629821777344,409.12371826171875
87,335.6683349609375,408.4136047363281
88,338.99786376953125,409.91827392578125
89,334.3592224121094,404.680908203125
90,331.63726806640625,403.25372314453125
91,330.2947082519531,401.7757263183594
92,330.47882080078125,400.9450988769531
93,326.76788330078125,399.33538818359375
94,324.7543029785156,398.0228576660156
95,326.0421447753906,397.9797058105469
96,322.8655090332031,396.7349548339844
97,321.6081848144531,396.5802307128906
98,320.1867370605469,393.5310974121094
99,319.3943176269531,393.07684326171875
100,320.2371520996094,390.98236083984375
101,319.4036560058594,389.98126220703125
102,317.1800842285156,389.7665100097656
103,317.1010437011719,391.13238525390625
104,314.5716247558594,387.8348388671875
105,314.3022155761719,387.0313415527344
106,312.9364318847656,388.125732421875
107,311.23272705078125,387.5331726074219
